rt,pc1,pc2
6.254180602006689,0.001363394209417045,0.0014062493784243067
6.2876254180602,0.0014373077990670051,0.0014832405323194665
6.321070234113712,0.0015404460348869666,0.0014811514296414318
6.354515050167223,0.0016532239983543767,0.0013442129212697352
6.3879598662207355,0.0016899943140129786,0.0011431452973379563
6.421404682274247,0.0015430684753229668,0.0007752455885224826
6.454849498327759,0.0012202520911961691,-2.990664735045496e-06
6.488294314381271,0.0009082220522337705,-0.0007968041512067376
6.521739130434782,0.0007910164990481713,-0.0015770218800178243
6.555183946488294,0.0009084922631638027,-0.0017845415715021433
6.588628762541806,0.0010884001667786083,-0.001636028809327478
6.622073578595318,0.0012908752005842076,-0.001182651534632109
6.655518394648829,0.0016262977539148165,-0.0002542452925435757
6.688963210702341,0.001830354082063536,0.001300497406651096
6.722408026755852,0.004038105251782885,0.023170575250073867
6.7558528428093645,0.02983959912397199,0.03586131131106187
6.789297658862876,0.029853442318092848,-0.030454035805566746
6.822742474916388,0.00896988540642324,-0.024409392597521697
6.856187290969899,0.0028901186845281535,-0.005678853572838967
6.889632107023411,0.002072692807297273,-0.0019629447831148936
6.9230769230769225,0.0019874480164409577,-0.001190637891626758
6.956521739130435,0.0020056717450984197,-0.00156890442137465
6.989966555183946,0.001973998942742629,-0.002425032529663451
7.023411371237458,0.001854036119443248,-0.0023930678077580393
7.056856187290969,0.0017498492025717128,-0.0016913630492255798
7.090301003344481,0.0016442666408032212,-0.0011605218340470446
7.123745819397993,0.0014431074161880219,-0.0013851416469494524
7.157190635451505,0.001059913563816337,-0.0031136995599955405
7.190635451505017,0.0004822419595826701,-0.0047109837880541195
7.224080267558528,-0.0001759683213939599,-0.004955633092758098
7.25752508361204,-0.0006734163794839841,-0.0047863037292745925
7.290969899665551,-0.0010113673482492836,-0.003300517921740627
7.3244147157190636,-0.0006797449017218014,-0.0014149900401768769
7.357859531772575,-0.0003637946755764376,-0.00022881098938675495
7.391304347826087,-0.00020795859732757318,0.00022403198308167704
7.424749163879598,-0.00020360669182441473,0.0003076439202303753
7.45819397993311,-0.00025424430282250984,0.00025964120936192836
7.4916387959866215,-0.00033774908165051966,-0.00017304366513956325
7.525083612040134,-0.00033165169628228836,-0.0004191947395051452
7.558528428093645,-0.00026888783615282454,-0.0005279012469451262
7.591973244147157,-0.00018487112407438504,-0.000689488769056996
7.625418060200668,-0.00011547318416464795,-0.0007665208436025311
