rt,Output1.txt,Output3.txt,Output4.txt,Output5.txt,Output6.txt,Output7.txt
7.926421404682274,-1.003,-1.181,-1.224,-1.2498293631834005,-1.2954880895502014,-1.3366587263668008
7.959866220735786,-1.001184199128991,-1.182184199128991,-1.224,-1.248,-1.2856316017420177,-1.3254474026130267
7.993311036789297,-1.0021970032160021,-1.1818029967839978,-1.223,-1.2471970032160022,-1.281197003216002,-1.313802996783998
8.02675585284281,-1.0042107866557994,-1.1785784266884012,-1.2177892133442005,-1.2492107866557995,-1.2822107866557995,-1.312
8.060200668896321,-1.005,-1.1727756991731029,-1.209775699173103,-1.252,-1.282,-1.3097756991731029
8.093645484949832,-1.002762846944798,-1.165762846944798,-1.2052885408343945,-1.2497628469447981,-1.282762846944798,-1.312
8.127090301003344,-0.9987490635050007,-1.1617490635050007,-1.197,-1.244749063505001,-1.283,-1.312
8.160535117056856,-0.997735597475197,-1.16,-1.193,-1.238,-1.2835288050496059,-1.310735597475197
8.193979933110368,-0.993722697105598,-1.157722697105598,-1.190722697105598,-1.2331680913167942,-1.282445394211196,-1.308722697105598
8.227424749163879,-0.9874178273316018,-1.156,-1.1864178273316017,-1.2254178273316017,-1.2767089136658007,-1.3011267409974026
8.26086956521739,-0.9816954957772913,-1.1536954957772914,-1.1816954957772914,-1.216086487331874,-1.2706954957772914,-1.2903909915545826
8.294314381270903,-0.9727301890655929,-1.1453650945327964,-1.1730476417991946,-1.2040476417991948,-1.2646825472663983,-1.2846825472663983
8.327759197324415,-0.9623375276532016,-1.1340062914798024,-1.1610062914798023,-1.194668763826601,-1.2570062914798024,-1.2750062914798024
8.361204013377925,-0.9539661822381563,-1.121621576317542,-1.1489661822381563,-1.1843107881587709,-1.2473107881587708,-1.262621576317542
8.394648829431437,-0.943927192281595,-1.104211987135992,-1.1328543845631902,-1.1705695897087933,-1.2349271922815952,-1.2468543845631903
8.42809364548495,-0.9315144559496042,-1.0804002979118075,-1.1094002979118074,-1.1507716839244064,-1.2195144559496043,-1.2214002979118075
8.461538461538462,-0.9130764619073973,-1.0495376314333151,-1.0789223390518357,-1.1203070466703562,-1.1983070466703563,-1.183768216196274
8.494983277591972,-0.888817980703988,-1.0116247234679834,-1.0396247234679834,-1.080226971055982,-1.171817980703988,-1.1350337138199773
8.528428093645484,-0.851473105630213,-0.9622384980748164,-0.9912384980748165,-1.0288269622230177,-1.1348846414820117,-1.0738269622230177
8.561872909698996,-0.8010526695700302,-0.9032030509371773,-0.9283534323043245,-0.9673534323043245,-1.0870526695700302,-1.0055038136714716
8.595317725752508,-0.7429935639807765,-0.832555661729575,-0.8562419549759706,-0.8952419549759706,-1.030431466231978,-0.9213661504735677
8.62876254180602,-0.6783213432530202,-0.758062914798026,-0.7706112291070272,-0.809062914798026,-0.9638696575620213,-0.831062914798026
8.66220735785953,-0.6086316017420188,-0.6707719576846898,-0.6748421356560252,-0.7193070466703574,-0.8862368686990221,-0.7398421356560252
8.695652173913043,-0.5373950623727758,-0.580004801920769,-0.5814828540111703,-0.625004801920769,-0.7960048019207691,-0.6455267498303676
8.729096989966555,-0.46314696045642356,-0.4926714538658275,-0.48917961833562884,-0.5341796183356289,-0.7016877828054301,-0.5511796183356289
8.762541806020067,-0.3899097711797113,-0.41340475846747304,-0.4038997457552348,-0.4488997457552348,-0.6083847076185199,-0.4648997457552348
8.795986622073578,-0.32422697105598325,-0.3407087691263821,-0.329190567196781,-0.3706723652671799,-0.5191177594783766,-0.3861541633375788
8.82943143812709,-0.2640841901978187,-0.272488234089623,-0.2675522048284202,-0.3060202194590216,-0.4384242633508259,-0.3200202194590216
8.862876254180602,-0.21554885589855863,-0.2179135126681262,-0.21745862707827035,-0.2510037414884145,-0.3738232838478379,-0.2670037414884145
8.896321070234114,-0.17653318584959038,-0.17241648231198797,-0.17797483408078918,-0.20641648231198798,-0.312624723467982,-0.2259748340807892
8.929765886287624,-0.14756718874840993,-0.13385078312261495,-0.14442291833121326,-0.1662786479140166,-0.2587065127054183,-0.19856718874840995
8.963210702341136,-0.12007391945975054,-0.10548870335170066,-0.11431827113560088,-0.13231827113560088,-0.2131478389195011,-0.17507391945975054
8.996655518394649,-0.09940899035199356,-0.08200749195999463,-0.08740899035199357,-0.10281048874399248,-0.17561348552799033,-0.15000749195999463
9.03010033444816,-0.08055085980880626,-0.060550859808806264,-0.06593857476100783,-0.08093857476100783,-0.14732628971320938,-0.12893857476100784
9.063545150501671,-0.06612404658213272,-0.04349872877617696,-0.04949872877617696,-0.06349872877617696,-0.1238734109702212,-0.11049872877617696
9.096989966555183,-0.0550840456583974,-0.028445394211196528,-0.036084045658397394,-0.04744539421119653,-0.10444539421119653,-0.09644539421119654
9.130434782608695,-0.04604269533900547,-0.01769513022600365,-0.02669513022600365,-0.03569513022600365,-0.09004269533900547,-0.08469513022600365
9.163879598662207,-0.029338321984552638,-0.008669160992276319,-0.018334580496138158,-0.028003741488414478,-0.07966916099227632,-0.076
9.197324414715718,-0.017642397427198503,-0.002321198713599252,-0.012321198713599251,-0.017963596140797757,-0.07867880128640074,-0.074
9.23076923076923,-0.009614830547603906,0.0023851694523960923,-0.003614830547603908,-0.010307415273801954,-0.09177033890479218,-0.06930741527380196
9.264214046822742,-0.0062944787982323535,0.005,0.004411042403535292,-0.0052944787982323535,-0.10982208480707059,-0.06529447879823236
9.297658862876254,-0.0042810488743993125,0.011718951125600688,0.007,-0.0022810488743993124,-0.11528104887439931,-0.060281048874399314
9.331103678929766,-0.002,0.019198203696194394,0.015465469130796262,0.0017327345653981308,-0.09887085804221309,-0.05353453086920374
9.364548494983277,0.0017456228996735232,0.025491245799347046,0.021745622899673522,0.0054912457993470465,-0.061798148103591244,-0.051
9.397993311036789,0.008518201929601118,0.03251820192960112,0.02951820192960112,0.012518201929601118,-0.01940899035199441,-0.04548179807039888
9.431438127090301,0.015545768809195908,0.039772884404597954,0.034772884404597956,0.019545768809195906,0.013410190832185675,-0.03768134678620614
9.464882943143813,0.021571449195158892,0.04078572459757945,0.037,0.02457144919515889,0.03357144919515889,-0.03321427540242056
9.498327759197323,0.02679925080400043,0.041,0.03779925080400043,0.024,0.04159850160800086,-0.026401498391999137
9.531772575250836,0.028813034243797834,0.04381303424379783,0.04262606848759566,0.028,0.03737393151240433,-0.018560897268606498
9.565217391304348,0.031,0.045,0.04582582629548532,0.028825826295485316,0.028348347409029372,-0.008348347409029372
9.59866220735786,0.033,0.049,0.05267880128640096,0.033,0.016481798070398557,-0.002321198713599039
9.63210702341137,0.035,0.05185318408299753,0.056,0.03685318408299753,0.010146815917002469,-0.0018531840829975315
9.665551839464882,0.036,0.054865927993391184,0.05886592799339118,0.04,0.006134072006608818,-0.008597783980173548
9.698996655518394,0.038,0.057,0.06087955048240036,0.039,0.004120449517599639,-0.01575910096480072
9.732441471571907,0.04378666784439523,0.05989333392219762,0.06,0.042893333922197616,-0.0008933339221976159,-0.02
9.765886287625417,0.04490602969129703,0.061,0.059,0.04490602969129703,-0.006906029691297031,-0.01709397030870297
9.799331103678929,0.04991970032160005,0.062,0.057,0.04691970032160005,-0.013839400643200089,-0.010160599356799912
9.832775919732441,0.05106651623860251,0.06293348376139749,0.056066516238602516,0.05093348376139748,-0.018933483761397488,-0.0011995487158075386
9.866220735785953,0.05394613138920312,0.06989226277840625,0.05894613138920312,0.05,-0.01994613138920312,0.003
9.899665551839464,0.05995985016079991,0.07695985016079991,0.06791970032159983,0.049,-0.016040149839200084,0.00991970032159983
9.933110367892976,0.0659472672011947,0.08102636639940265,0.0749472672011947,0.052,-0.011026366399402646,0.012
9.966555183946488,0.068,0.078,0.0799862330871088,0.051,-0.0020275338257824235,0.011013766912891212
10.0,0.071,0.077,0.083,0.049,0.01,0.011
